Day,BingSearch_PaidSearchBrand_MediaCost,Criteo_Prospecting_MediaCost,Criteo_Retargeting_MediaCost,DV360_Prospecting_MediaCost,DV360_Retargeting_MediaCost,Facebook_MediaCost,GoogleSearch_PaidSearchBrand_MediaCost,GoogleSearch_PaidSearchNonBrand_MediaCost,GoogleSearch_ShoppingAdsBrandNonBrand_MediaCost,Influential_Conversions_MediaCost,Influential_SiteTraffic_MediaCost,Snapchat_AddToCartYoungAdults_MediaCost,Snapchat_Awareness_MediaCost,Snapchat_Conversions_MediaCost,Snapchat_ConversionsSnapAds_MediaCost,Snapchat_ConversionsYoungAdults_MediaCost,Snapchat_Traffic_MediaCost,Snapchat_VideoViewsYoungAdults_MediaCost,TheTradeDesk_Prospecting_MediaCost,TheTradeDesk_Retargeting_MediaCost,YouTube_Prospecting_MediaCost,YouTube_Retargeting_MediaCost,BingSearch_PaidSearchBrand_Impressions,Criteo_Prospecting_Impressions,Criteo_Retargeting_Impressions,DV360_Prospecting_Impressions,DV360_Retargeting_Impressions,Facebook_Impressions,GoogleSearch_PaidSearchBrand_Impressions,GoogleSearch_PaidSearchNonBrand_Impressions,GoogleSearch_ShoppingAdsBrandNonBrand_Impressions,Influential_Conversions_Impressions,Influential_SiteTraffic_Impressions,Snapchat_AddToCartYoungAdults_Impressions,Snapchat_Awareness_Impressions,Snapchat_Conversions_Impressions,Snapchat_ConversionsSnapAds_Impressions,Snapchat_ConversionsYoungAdults_Impressions,Snapchat_Traffic_Impressions,Snapchat_VideoViewsYoungAdults_Impressions,TheTradeDesk_Prospecting_Impressions,TheTradeDesk_Retargeting_Impressions,YouTube_Prospecting_Impressions,YouTube_Retargeting_Impressions,Orders,holiday
2022-01-01,23.490000000000002,0.0,0.0,524.36,218.05,552.01,193.13,113.69999999999999,0.0,803.2800000000001,3393.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,130579.0,12406.0,35852.0,554.0,1413.0,0.0,73290.0,285143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1
2022-01-02,17.38,0.0,0.0,471.85999999999984,196.44,615.019999,298.76,114.2,0.0,833.560001,3612.279999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,116712.0,12700.0,39618.0,787.0,1766.0,0.0,58896.0,304487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0
2022-01-03,55.61,0.0,0.0,314.4500000000001,131.03,417.839998,240.10000000000002,141.05,0.0,832.8399980000002,3535.6000010000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,74053.0,8287.0,30397.0,734.0,1583.0,0.0,72820.0,352657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
2022-01-04,58.23,0.0,0.0,0.0,0.0,622.26,230.02,157.45000000000002,0.0,897.2900010000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.263826,26.699902999999996,0.0,0.0,125.0,0.0,0.0,0.0,0.0,49884.0,830.0,1648.0,0.0,89036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83699.0,4974.0,0.0,0.0,14,0
2022-01-05,37.26,0.0,0.0,0.0,0.0,324.720001,214.55,139.6,0.0,922.890001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.905929,301.86539099999993,0.0,0.0,145.0,0.0,0.0,0.0,0.0,29899.0,722.0,1758.0,0.0,90451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74640.0,7781.0,0.0,0.0,13,0
2022-01-06,51.41,0.0,0.0,0.0,0.0,676.120002,243.34,120.41,0.0,910.850001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.6005029999999,299.7351500001,0.0,0.0,135.0,0.0,0.0,0.0,0.0,53573.0,723.0,1955.0,0.0,79657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56314.0,5760.0,0.0,0.0,15,0
2022-01-07,98.73,0.0,0.0,0.0,0.0,818.9300000000001,265.81,245.08,0.0,919.5799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.04842299999996,267.499598,0.0,0.0,151.0,0.0,0.0,0.0,0.0,55398.0,742.0,2882.0,0.0,76331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64337.0,6280.0,0.0,0.0,12,0
2022-01-08,43.68,0.0,0.0,0.0,0.0,735.58,228.18,218.06,0.0,888.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.460769,249.909881,0.0,0.0,90.0,0.0,0.0,0.0,0.0,44092.0,705.0,3328.0,0.0,61752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84207.0,7723.0,0.0,0.0,12,0
2022-01-09,70.63000000000001,0.0,0.0,0.0,0.0,788.8,384.20000000000005,368.61,0.0,933.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.7601619999999,218.418865,0.0,0.0,99.0,0.0,0.0,0.0,0.0,49177.0,833.0,3875.0,0.0,79366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89599.0,8594.0,0.0,0.0,19,0
2022-01-10,48.629999999999995,0.0,0.0,0.0,0.0,830.08,363.47999999999996,297.18999999999994,0.0,905.7699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.842044,187.892499,0.0,0.0,119.0,0.0,0.0,0.0,0.0,59025.0,817.0,3305.0,0.0,87550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87273.0,7632.0,0.0,0.0,14,0
2022-01-11,77.5,0.0,0.0,0.0,0.0,701.109997,315.10999999999996,333.81,0.0,934.6500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.60319100000015,175.62552300000004,0.0,0.0,162.0,0.0,0.0,0.0,0.0,44903.0,771.0,3275.0,0.0,83730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80863.0,8873.0,0.0,0.0,16,0
2022-01-12,87.76,0.0,0.0,0.0,0.0,565.41,312.47,177.34999999999997,0.0,920.1699980000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.15335999999996,208.14835000000002,0.0,0.0,169.0,0.0,0.0,0.0,0.0,36321.0,817.0,2601.0,0.0,81118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96207.0,7504.0,0.0,0.0,16,0
2022-01-13,48.03,0.0,0.0,0.0,0.0,388.55,281.11,147.51999999999998,0.0,923.960001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.9266980000001,178.988436,0.0,0.0,179.0,0.0,0.0,0.0,0.0,25550.0,733.0,2382.0,0.0,71597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87334.0,8192.0,0.0,0.0,13,0
2022-01-14,47.61999999999999,0.0,0.0,0.0,0.0,239.12,310.15999999999997,133.98999999999998,0.0,1052.729998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.94471100000015,245.372617,0.0,0.0,140.0,0.0,0.0,0.0,0.0,22175.0,776.0,2044.0,0.0,80842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69498.0,16447.0,0.0,0.0,16,0
2022-01-15,14.5,0.0,0.0,0.0,0.0,301.76,274.06,194.07999999999998,0.0,1006.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.74889000000013,357.7059459999999,0.0,0.0,65.0,0.0,0.0,0.0,0.0,28715.0,656.0,1997.0,0.0,80676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60779.0,13926.0,0.0,0.0,20,0
2022-01-16,42.3,0.0,0.0,0.0,0.0,498.84,416.78999999999996,242.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.80333199999995,332.24381400000004,0.0,0.0,106.0,0.0,0.0,0.0,0.0,44658.0,796.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68061.0,13037.0,0.0,0.0,16,0
2022-01-17,63.44,0.0,0.0,0.0,0.0,511.51,316.82,132.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.5580359999999,396.287871,0.0,0.0,124.0,0.0,0.0,0.0,0.0,51065.0,800.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56247.0,17077.0,0.0,0.0,14,0
2022-01-18,43.64000000000001,0.0,0.0,0.0,0.0,641.2900000000001,364.24,170.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.9122899999999,358.19194099999993,0.0,0.0,132.0,0.0,0.0,0.0,0.0,177395.0,924.0,2265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60877.0,15422.0,0.0,0.0,18,0
2022-01-19,39.38,0.0,0.0,0.0,0.0,2143.699992,415.76,214.14999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.102615,422.2825419999999,0.0,0.0,109.0,0.0,0.0,0.0,0.0,546571.0,824.0,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72400.0,13261.0,0.0,0.0,24,0
2022-01-20,67.82,0.0,0.0,0.0,0.0,2686.89,398.45,224.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.91520399999985,317.3861459999,0.0,0.0,130.0,0.0,0.0,0.0,0.0,748753.0,919.0,2232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86036.0,7724.0,0.0,0.0,15,0
2022-01-21,53.34,0.0,0.0,0.0,0.0,2946.53,381.03000000000003,388.05999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.5045830000001,328.2763499999999,0.0,0.0,147.0,0.0,0.0,0.0,0.0,546628.0,905.0,2948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67080.0,10736.0,0.0,0.0,17,0
2022-01-22,110.85,0.0,0.0,0.0,0.0,590.59,428.52,690.9100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.3326620000001,291.341135,0.0,0.0,121.0,0.0,0.0,0.0,0.0,69697.0,866.0,4510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54780.0,10235.0,0.0,0.0,16,0
2022-01-23,52.55,0.0,0.0,0.0,0.0,552.98,534.6600000000001,875.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.6360680000001,273.02753600000005,0.0,0.0,129.0,0.0,0.0,0.0,0.0,54422.0,982.0,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62173.0,8590.0,0.0,0.0,29,0
2022-01-24,74.16,0.0,0.0,0.0,0.0,553.06,434.91999999999996,294.55000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.15265400000004,287.6094049999999,0.0,0.0,198.0,0.0,0.0,0.0,0.0,53800.0,983.0,3059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57914.0,9236.0,0.0,0.0,18,0
2022-01-25,75.6,0.0,0.0,0.0,0.0,2219.76,449.71,210.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.70489500000008,334.630938,0.0,0.0,150.0,0.0,0.0,0.0,0.0,395302.0,971.0,2929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74877.0,13746.0,0.0,0.0,16,0
2022-01-26,78.04,0.0,0.0,0.0,0.0,2615.6199960000004,493.31,231.06999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.92513300000002,479.69353100000006,0.0,0.0,178.0,0.0,0.0,0.0,0.0,575218.0,976.0,2620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59108.0,17377.0,0.0,0.0,22,0
2022-01-27,22.38,0.0,0.0,0.0,0.0,2592.0500009999996,346.79,196.67999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.039676,338.418751,0.0,0.0,138.0,0.0,0.0,0.0,0.0,425589.0,836.0,2842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107684.0,11688.0,0.0,0.0,17,0
2022-01-28,19.98,0.0,0.0,0.0,0.0,1466.9600039999998,373.4100000000001,305.45000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.4030639998998,273.0689450006,0.0,0.0,96.0,0.0,0.0,0.0,0.0,216101.0,874.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90989.0,13655.0,0.0,0.0,14,0
2022-01-29,30.68,0.0,0.0,0.0,0.0,2814.15,328.90999999999997,317.8399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.8876430002,245.88895899999997,0.0,0.0,90.0,0.0,0.0,0.0,0.0,611627.0,802.0,2980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63805.0,9143.0,0.0,0.0,16,0
2022-01-30,44.42,0.0,0.0,0.0,0.0,2649.23,426.38,385.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.5464270007001,163.668966,0.0,0.0,135.0,0.0,0.0,0.0,0.0,464700.0,901.0,3643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33334.0,6089.0,0.0,0.0,24,0
2022-01-31,55.31,0.0,0.0,0.0,0.0,1391.2100010000001,436.06,250.94,0.0,0.0,0.0,0.0,693.072488,0.0,0.0,0.0,0.0,0.0,407.1385660000999,257.1392020001,0.0,0.0,112.0,0.0,0.0,0.0,0.0,189773.0,1021.0,3083.0,0.0,0.0,0.0,0.0,164059.0,0.0,0.0,0.0,0.0,0.0,124037.0,19305.0,0.0,0.0,15,0
2022-02-01,112.03999999999999,0.0,0.0,0.0,0.0,2067.779997,518.29,227.32,0.0,0.0,0.0,0.0,1420.424492,0.0,0.0,0.0,0.0,0.0,404.0724459997,255.28941200050002,0.0,0.0,139.0,0.0,0.0,0.0,0.0,264622.0,997.0,2812.0,0.0,0.0,0.0,0.0,712840.0,0.0,0.0,0.0,0.0,0.0,74930.0,14102.0,0.0,0.0,20,0
2022-02-02,48.83,0.0,0.0,0.0,0.0,840.160002,331.57,209.7,0.0,0.0,0.0,0.0,273.271638,227.689212,334.231894,0.0,0.0,0.0,400.9426530004999,253.50639699980002,0.0,0.0,126.0,0.0,0.0,0.0,0.0,128470.0,894.0,2245.0,0.0,0.0,0.0,0.0,147693.0,57294.0,51534.0,0.0,0.0,0.0,83894.0,15789.0,0.0,0.0,20,0
2022-02-03,52.78,0.0,0.0,0.0,0.0,686.1999999999999,357.55,386.96999999999997,0.0,0.0,0.0,0.0,195.544855,32.523164,67.588606,0.0,0.0,0.0,397.72681799960014,251.48408000010005,0.0,0.0,124.0,0.0,0.0,0.0,0.0,259295.0,876.0,2196.0,0.0,0.0,0.0,0.0,116741.0,8305.0,14542.0,0.0,0.0,0.0,75295.0,16134.0,0.0,0.0,25,0
2022-02-04,47.89,0.0,0.0,0.0,0.0,1579.64,413.41999999999996,170.42999999999998,0.0,0.0,0.0,0.0,1718.782411,23.645935,90.966131,0.0,104.676372,0.0,293.63119099999994,249.1301339999,0.0,0.0,139.0,0.0,0.0,0.0,0.0,389952.0,856.0,2185.0,0.0,0.0,0.0,0.0,792547.0,7753.0,15733.0,0.0,42376.0,0.0,61976.0,14314.0,0.0,0.0,20,0
2022-02-05,45.67,0.0,0.0,0.0,0.0,706.5900000000001,392.87,269.96,0.0,0.0,0.0,0.0,1367.196943,13.112989,55.175877,0.0,266.265262,0.0,352.2537980002999,247.10083100009993,0.0,0.0,91.0,0.0,0.0,0.0,0.0,100745.0,822.0,2463.0,0.0,0.0,0.0,0.0,717735.0,6076.0,11943.0,0.0,100565.0,0.0,58068.0,14901.0,0.0,0.0,16,0
2022-02-06,28.909999999999997,0.0,0.0,0.0,0.0,652.6399999999999,520.59,382.45000000000005,0.0,0.0,0.0,0.0,1117.881355,18.977499,59.494302,0.0,475.52543800000007,0.0,384.40457299890005,244.64927499939995,0.0,0.0,79.0,0.0,0.0,0.0,0.0,120542.0,926.0,3199.0,0.0,0.0,0.0,0.0,587711.0,8685.0,12953.0,0.0,164157.0,0.0,64725.0,16939.0,0.0,0.0,21,0
2022-02-07,78.45,0.0,0.0,0.0,0.0,993.820001,472.90999999999997,321.42,0.0,0.0,0.0,0.0,830.183714,397.755303,340.031831,0.0,554.179881,0.0,389.78819399969996,242.3938319999,0.0,0.0,196.0,0.0,0.0,0.0,0.0,272703.0,988.0,3078.0,0.0,0.0,0.0,0.0,424560.0,197451.0,85351.0,0.0,154594.0,0.0,58892.0,15348.0,0.0,0.0,22,0
2022-02-08,34.14,0.0,0.0,0.0,0.0,1774.7400019999998,516.61,382.27000000000004,0.0,0.0,0.0,0.0,217.155385,688.278881,1078.166154,0.0,570.6224,0.0,358.11789899990004,223.5288469999,0.0,0.0,150.0,0.0,0.0,0.0,0.0,617782.0,989.0,2966.0,0.0,0.0,0.0,0.0,125214.0,382149.0,220910.0,0.0,146847.0,0.0,71423.0,16299.0,0.0,0.0,30,0
2022-02-09,56.830000000000005,0.0,0.0,0.0,0.0,1912.3199980000002,552.28,288.01,0.0,0.0,0.0,0.0,107.955571,398.629282,392.228185,0.0,273.458889,0.0,289.8248459988,221.2064470001,0.0,0.0,178.0,0.0,0.0,0.0,0.0,773723.0,1093.0,2856.0,0.0,0.0,0.0,0.0,69072.0,205112.0,64355.0,0.0,69751.0,0.0,63346.0,12779.0,0.0,0.0,15,0
2022-02-10,63.959999999999994,0.0,0.0,0.0,0.0,1750.200001,537.44,255.55,0.0,0.0,0.0,0.0,182.583131,11.064409,26.134892,0.0,73.42769899999999,0.0,258.27684000040006,218.70132499989992,0.0,0.0,149.0,0.0,0.0,0.0,0.0,730497.0,926.0,2769.0,0.0,0.0,0.0,0.0,122969.0,5514.0,4991.0,0.0,21492.0,0.0,70499.0,14111.0,0.0,0.0,15,0
2022-02-11,95.94000000000001,0.0,0.0,0.0,0.0,2279.8500020000006,429.7,255.28999999999996,0.0,0.0,0.0,0.0,336.380036,5.477605,27.992741,0.0,567.1410219999999,0.0,241.72722199999995,216.24033800009997,0.0,0.0,116.0,0.0,0.0,0.0,0.0,788755.0,902.0,2442.0,0.0,0.0,0.0,0.0,214986.0,2580.0,4986.0,0.0,164744.0,0.0,69684.0,15232.0,0.0,0.0,15,0
2022-02-12,34.71,0.0,0.0,0.0,0.0,2111.11,677.4499999999999,285.71000000000004,0.0,0.0,0.0,0.0,114.285396,0.051688,0.0,0.0,404.47342499999996,0.0,281.7046499997999,213.35178399999998,0.0,0.0,95.0,0.0,0.0,0.0,0.0,399412.0,738.0,2664.0,0.0,0.0,0.0,0.0,80112.0,13.0,0.0,0.0,127592.0,0.0,56697.0,11078.0,0.0,0.0,27,0
2022-02-13,20.540000000000003,0.0,0.0,0.0,0.0,5060.56,707.4499999999999,291.39,0.0,0.0,0.0,0.0,107.107375,0.0,0.0,0.0,404.30636300000003,0.0,306.9307819997,210.55804399969998,0.0,0.0,67.0,0.0,0.0,0.0,0.0,569496.0,809.0,2954.0,0.0,0.0,0.0,0.0,76485.0,0.0,0.0,0.0,131276.0,0.0,69249.0,12695.0,0.0,0.0,27,0
2022-02-14,72.36,0.0,0.0,0.0,0.0,2203.4400000000005,896.13,342.79,0.0,0.0,0.0,0.0,102.180756,1082.39525,0.0,0.0,405.041772,0.0,362.64065900059995,207.54118400040002,0.0,0.0,115.0,0.0,0.0,0.0,0.0,316826.0,888.0,2753.0,0.0,0.0,0.0,0.0,75624.0,552633.0,0.0,0.0,148279.0,0.0,64543.0,10074.0,0.0,0.0,23,0
2022-02-15,58.58,0.0,0.0,0.0,0.0,1603.6600000000003,936.1899999999999,363.94,0.0,0.0,0.0,0.0,99.48093800000001,168.43374,0.0,0.0,400.68739800000003,0.0,357.1350320006999,204.44074799979995,0.0,0.0,125.0,0.0,0.0,0.0,0.0,281793.0,994.0,2861.0,0.0,0.0,0.0,0.0,69270.0,91881.0,0.0,0.0,102122.0,0.0,167830.0,14973.0,0.0,0.0,29,0
2022-02-16,37.779999999999994,0.0,0.0,0.0,0.0,1356.7199990000001,906.61,251.04,0.0,0.0,0.0,0.0,101.645668,0.110462,0.0,0.0,412.359333,0.0,351.27292099989995,205.74418499970002,0.0,0.0,106.0,0.0,0.0,0.0,0.0,445423.0,905.0,2840.0,0.0,0.0,0.0,0.0,67414.0,43.0,0.0,0.0,96199.0,0.0,104699.0,13711.0,0.0,0.0,31,0
2022-02-17,67.42,0.0,0.0,0.0,0.0,2198.91,1118.2800000000002,275.37,0.0,0.0,0.0,0.0,18.663629999999998,4.514654,39.993543,0.0,187.011569,0.0,342.1000309997999,196.58457700000002,0.0,0.0,143.0,0.0,0.0,0.0,0.0,678027.0,966.0,2755.0,0.0,0.0,0.0,0.0,12435.0,1935.0,8504.0,0.0,46681.0,0.0,117580.0,14722.0,0.0,0.0,9,0
2022-02-18,83.09,0.0,0.0,0.0,0.0,2309.8399999999997,858.4699999999999,277.20000000000005,0.0,0.0,0.0,0.0,0.002471,5.528435,64.799892,0.0,176.16135,0.0,337.9986019999999,192.786475,0.0,0.0,133.0,0.0,0.0,0.0,0.0,342917.0,995.0,2672.0,0.0,0.0,0.0,0.0,2.0,3416.0,11955.0,0.0,51097.0,0.0,111000.0,13329.0,0.0,0.0,26,0
2022-02-19,84.39,0.0,0.0,0.0,0.0,1429.29,749.35,406.9,0.0,0.0,0.0,0.0,0.0,6.498976,68.92880500000001,0.0,170.04792600000002,0.0,330.4717570000001,188.49240799999998,0.0,0.0,102.0,0.0,0.0,0.0,0.0,181382.0,830.0,2838.0,0.0,0.0,0.0,0.0,0.0,3567.0,14534.0,0.0,53006.0,0.0,143196.0,15468.0,0.0,0.0,19,0
2022-02-20,61.129999999999995,0.0,0.0,0.0,0.0,1752.71,774.29,366.39,0.0,0.0,0.0,0.0,0.0,19.90522,118.32289499999999,0.0,163.004541,0.0,322.29570500000005,183.95599299999995,0.0,0.0,97.0,0.0,0.0,0.0,0.0,222515.0,912.0,3089.0,0.0,0.0,0.0,0.0,0.0,10261.0,31862.0,0.0,60353.0,0.0,137624.0,15847.0,0.0,0.0,17,0
2022-02-21,67.63,0.0,0.0,0.0,0.0,2690.4300000000003,540.81,274.89,0.0,0.0,0.0,0.0,0.0,22.313022,116.883368,0.0,158.261406,0.0,313.134851,178.562496,0.0,0.0,126.0,0.0,0.0,0.0,0.0,386898.0,1015.0,3127.0,0.0,0.0,0.0,0.0,0.0,10894.0,31785.0,0.0,59594.0,0.0,84076.0,15486.0,0.0,0.0,21,1
2022-02-22,46.199999999999996,0.0,0.0,0.0,0.0,1797.0099999999998,463.15,240.89,0.0,0.0,0.0,0.0,82.758126,20.055205,97.299631,0.0,158.158763,0.0,302.459334,172.529367,0.0,0.0,135.0,0.0,0.0,0.0,0.0,212218.0,1046.0,3188.0,0.0,0.0,0.0,0.0,55998.0,11048.0,20484.0,0.0,46846.0,0.0,121911.0,11993.0,0.0,0.0,26,0
2022-02-23,90.33,0.0,0.0,0.0,0.0,1767.4900019999995,591.1500000000001,250.95999999999998,0.0,0.0,0.0,0.0,187.27381,33.253652,123.473379,0.0,327.65216,0.0,290.540999,165.61915500000003,0.0,0.0,191.0,0.0,0.0,0.0,0.0,216558.0,1017.0,2902.0,0.0,0.0,0.0,0.0,122525.0,16078.0,24535.0,0.0,87132.0,0.0,98442.0,10902.0,0.0,0.0,19,0
2022-02-24,94.77999999999999,0.0,0.0,0.0,0.0,2163.469999,449.09000000000003,261.07,0.0,0.0,0.0,0.0,140.926268,32.799941,302.09529599999996,0.0,315.255342,0.0,275.96291899999994,157.26185900000002,0.0,0.0,148.0,0.0,0.0,0.0,0.0,264401.0,974.0,2353.0,0.0,0.0,0.0,0.0,89250.0,11692.0,69167.0,0.0,77039.0,0.0,104763.0,12702.0,0.0,0.0,18,0
2022-02-25,49.57,0.0,0.0,0.0,0.0,1770.38,338.08,172.91999999999996,0.0,0.0,0.0,0.0,75.624027,61.081759,172.75060000000002,0.0,299.97985900000003,0.0,257.6189610000001,146.76422299999996,0.0,0.0,124.0,0.0,0.0,0.0,0.0,229317.0,796.0,1603.0,0.0,0.0,0.0,0.0,76915.0,18425.0,38138.0,0.0,83479.0,0.0,109183.0,11756.0,0.0,0.0,9,0
2022-02-26,34.01,0.0,0.0,0.0,0.0,733.3299999999999,304.1,269.72,0.0,0.0,0.0,0.0,507.554364,342.216109,0.0,0.0,300.0,0.0,232.03543699999997,132.18470800000003,0.0,0.0,94.0,0.0,0.0,0.0,0.0,79302.0,698.0,2275.0,0.0,0.0,0.0,0.0,413827.0,109258.0,0.0,0.0,91470.0,0.0,60914.0,9704.0,0.0,0.0,20,0
2022-02-27,56.86,0.0,0.0,0.0,0.0,850.12,590.72,504.28999999999996,0.0,0.0,0.0,0.0,144.484914,470.75828,0.0,0.0,300.0,0.0,154.47336600000006,88.24287399990003,0.0,0.0,89.0,0.0,0.0,0.0,0.0,111167.0,940.0,3500.0,0.0,0.0,0.0,0.0,124570.0,153586.0,0.0,0.0,91867.0,0.0,51665.0,4255.0,0.0,0.0,22,0
2022-02-28,81.73,0.0,0.0,0.0,0.0,4251.030001,557.69,420.36000000000007,0.0,0.0,0.0,0.0,332.92104,277.550351,0.0,0.0,299.95865100000003,0.0,208.19746500000002,116.52323799999996,0.0,0.0,162.0,0.0,0.0,0.0,0.0,363584.0,1034.0,2563.0,0.0,0.0,0.0,0.0,224337.0,78913.0,0.0,0.0,77563.0,0.0,94542.0,13731.0,0.0,0.0,16,0
2022-03-01,21.71,0.0,0.0,0.0,0.0,1034.3899999999999,484.81,167.79,0.0,0.0,0.0,0.0,971.7491849999999,373.215075,0.0,0.0,299.976818,0.0,215.33227700000006,125.81238,0.0,0.0,117.0,0.0,0.0,0.0,0.0,256725.0,964.0,2231.0,0.0,0.0,0.0,0.0,612223.0,94678.0,0.0,0.0,81566.0,0.0,51549.0,10823.0,0.0,0.0,16,0
2022-03-02,38.34,0.0,0.0,0.0,0.0,1194.52,404.58000000000004,205.27999999999997,0.0,0.0,0.0,0.0,882.4389180000001,747.079454,0.0,0.0,249.98959700000003,0.0,246.25542699999994,143.142422,0.0,0.0,148.0,0.0,0.0,0.0,0.0,259448.0,891.0,2095.0,0.0,0.0,0.0,0.0,529327.0,182342.0,0.0,0.0,66919.0,0.0,72706.0,11880.0,0.0,0.0,22,0
2022-03-03,90.26,0.0,0.0,0.0,0.0,974.5699999999999,525.23,219.64000000000004,0.0,0.0,0.0,0.0,544.244001,10.694344,0.0,0.0,250.0,0.0,249.33343100000002,237.57298999989993,0.0,0.0,143.0,0.0,0.0,0.0,0.0,214988.0,952.0,1998.0,0.0,0.0,0.0,0.0,343187.0,3268.0,0.0,0.0,66622.0,0.0,74796.0,14078.0,0.0,0.0,10,0
